,rel_angle
2021-03-16 21:30:29.542181+00:00,-144.50
2021-03-16 21:30:30.279661+00:00,-134.00
2021-03-16 21:30:31.279254+00:00,-141.00
2021-03-16 21:30:33.326353+00:00,-150.50
2021-03-16 21:30:34.285201+00:00,-155.00
2021-03-16 21:30:35.287843+00:00,-153.50
2021-03-16 21:30:39.068933+00:00,-152.50
2021-03-16 21:30:43.269485+00:00,-149.50
2021-03-16 21:30:43.670452+00:00,-145.50
2021-03-16 21:30:44.013818+00:00,-141.50
2021-03-16 21:30:44.342204+00:00,-155.00
2021-03-16 21:30:44.641857+00:00,-143.50
2021-03-16 21:30:44.931585+00:00,-145.50
2021-03-16 21:30:45.234582+00:00,-148.00
2021-03-16 21:30:45.523209+00:00,-149.00
2021-03-16 21:30:45.836882+00:00,-150.50
2021-03-16 21:30:46.323180+00:00,-144.00
2021-03-16 21:30:47.319139+00:00,-143.50
2021-03-16 21:30:48.321142+00:00,-140.50
2021-03-16 21:30:49.332519+00:00,-136.00
2021-03-16 21:30:50.326617+00:00,-147.50
2021-03-16 21:30:51.336719+00:00,-151.00
2021-03-16 21:30:52.331835+00:00,-152.50
2021-03-16 21:30:53.358042+00:00,-148.00
2021-03-16 21:30:54.348751+00:00,-139.00
2021-03-16 21:30:55.367665+00:00,-142.50
2021-03-16 21:30:56.351927+00:00,-147.00
2021-03-16 21:30:57.358257+00:00,-141.00
2021-03-16 21:30:58.370064+00:00,-142.50
2021-03-16 21:30:59.358691+00:00,-141.00
2021-03-16 21:31:00.400877+00:00,-142.00
2021-03-16 21:31:01.358017+00:00,-142.00
2021-03-16 21:31:02.369724+00:00,-142.00
2021-03-16 21:31:03.370376+00:00,-150.50
2021-03-16 21:31:04.388057+00:00,-146.00
2021-03-16 21:31:05.393677+00:00,-148.50
2021-03-16 21:31:06.400867+00:00,-147.00
2021-03-16 21:31:07.400911+00:00,-149.50
2021-03-16 21:31:08.460870+00:00,-143.00
2021-03-16 21:31:09.488486+00:00,-140.50
2021-03-16 21:31:10.487374+00:00,-138.00
2021-03-16 21:31:11.436465+00:00,-147.00
2021-03-16 21:31:12.458072+00:00,-137.50
2021-03-16 21:31:13.479880+00:00,-138.50
2021-03-16 21:31:14.485445+00:00,-151.00
2021-03-16 21:31:15.480675+00:00,-154.50
2021-03-16 21:31:16.486643+00:00,-149.00
2021-03-16 21:31:17.514203+00:00,-141.00
2021-03-16 21:31:18.481966+00:00,-137.50
2021-03-16 21:31:19.470061+00:00,-142.00
2021-03-16 21:31:20.485306+00:00,-143.50
2021-03-16 21:31:21.496422+00:00,-141.50
2021-03-16 21:31:22.479345+00:00,-133.50
2021-03-16 21:31:23.473238+00:00,-140.00
2021-03-16 21:31:24.466723+00:00,-158.50
2021-03-16 21:31:25.472420+00:00,-133.00
2021-03-16 21:31:26.496228+00:00,-135.00
2021-03-16 21:31:27.515324+00:00,-142.50
2021-03-16 21:31:28.496016+00:00,-144.50
2021-03-16 21:31:29.513905+00:00,-147.50
2021-03-16 21:31:30.558605+00:00,-131.00
2021-03-16 21:31:31.537312+00:00,-131.50
2021-03-16 21:31:32.527875+00:00,-139.50
2021-03-16 21:31:33.533099+00:00,-151.00
2021-03-16 21:31:34.541774+00:00,-154.00
2021-03-16 21:31:35.529145+00:00,-143.00
2021-03-16 21:31:36.550488+00:00,-143.00
2021-03-16 21:31:37.527538+00:00,-137.00
2021-03-16 21:31:38.545816+00:00,-149.50
2021-03-16 21:31:39.471309+00:00,-153.00
2021-03-16 21:31:40.493644+00:00,-152.50
2021-03-16 21:31:41.496262+00:00,-157.00
2021-03-16 21:31:42.493979+00:00,-155.50
2021-03-16 21:31:43.495212+00:00,-138.00
2021-03-16 21:31:44.500014+00:00,-149.00
2021-03-16 21:31:45.493230+00:00,-143.50
2021-03-16 21:31:46.497686+00:00,-146.50
2021-03-16 21:31:47.498172+00:00,-150.50
2021-03-16 21:31:48.499531+00:00,-152.50
2021-03-16 21:31:49.499160+00:00,-148.00
2021-03-16 21:31:50.500026+00:00,-146.50
2021-03-16 21:31:51.512082+00:00,-146.00
2021-03-16 21:31:52.521997+00:00,-144.50
2021-03-16 21:31:53.550672+00:00,-147.50
2021-03-16 21:31:55.600402+00:00,-143.50
2021-03-16 21:31:56.555798+00:00,-157.00
2021-03-16 21:31:57.580840+00:00,-153.00
2021-03-16 21:31:58.589921+00:00,-147.00
2021-03-16 21:31:59.577590+00:00,-154.50
2021-03-16 21:32:00.546031+00:00,-144.50
2021-03-16 21:32:01.551030+00:00,-141.00
2021-03-16 21:32:02.543920+00:00,-143.00
2021-03-16 21:32:03.559261+00:00,-145.50
2021-03-16 21:32:04.566180+00:00,-134.50
2021-03-16 21:32:05.546433+00:00,-142.50
2021-03-16 21:32:06.558913+00:00,-154.50
2021-03-16 21:32:07.571793+00:00,-152.00
2021-03-16 21:32:08.571993+00:00,-152.50
2021-03-16 21:32:09.575468+00:00,-144.50
2021-03-16 21:32:10.563260+00:00,-136.00
2021-03-16 21:32:11.574831+00:00,-152.00
2021-03-16 21:32:12.573775+00:00,-144.50
2021-03-16 21:32:13.583405+00:00,-138.00
2021-03-16 21:32:14.567395+00:00,-137.50
2021-03-16 21:32:15.589899+00:00,-154.00
2021-03-16 21:32:16.579538+00:00,-145.00
2021-03-16 21:32:17.589745+00:00,-148.00
2021-03-16 21:32:18.588551+00:00,-141.50
2021-03-16 21:32:19.595015+00:00,-140.00
2021-03-16 21:32:20.594845+00:00,-145.50
2021-03-16 21:32:21.607630+00:00,-149.50
2021-03-16 21:32:22.593846+00:00,-145.50
2021-03-16 21:32:23.608304+00:00,-152.50
2021-03-16 21:32:24.602701+00:00,-142.50
2021-03-16 21:32:25.594258+00:00,-138.00
2021-03-16 21:32:26.616976+00:00,-144.50
2021-03-16 21:32:27.611057+00:00,-144.00
2021-03-16 21:32:28.612890+00:00,-160.00
2021-03-16 21:32:29.622754+00:00,-147.00
2021-03-16 21:32:30.636187+00:00,-132.00
2021-03-16 21:32:31.624695+00:00,-158.00
2021-03-16 21:32:32.634077+00:00,-142.00
2021-03-16 21:32:33.626081+00:00,-156.00
2021-03-16 21:32:34.634128+00:00,-130.50
2021-03-16 21:32:35.623702+00:00,-145.50
2021-03-16 21:32:36.645476+00:00,-154.00
2021-03-16 21:32:37.653351+00:00,-150.00
2021-03-16 21:32:38.655014+00:00,-146.50
2021-03-16 21:32:39.653101+00:00,-136.50
2021-03-16 21:32:40.653747+00:00,-149.00
2021-03-16 21:32:41.653292+00:00,-148.00
2021-03-16 21:32:42.655163+00:00,-143.50
2021-03-16 21:32:43.650171+00:00,-144.50
2021-03-16 21:32:44.653871+00:00,-144.00
2021-03-16 21:32:45.686720+00:00,-140.50
2021-03-16 21:32:46.682672+00:00,-142.50
2021-03-16 21:32:47.683179+00:00,-144.50
2021-03-16 21:32:48.713783+00:00,-147.00
2021-03-16 21:32:49.689251+00:00,-147.00
2021-03-16 21:32:50.718564+00:00,-150.50
2021-03-16 21:32:51.704410+00:00,-147.50
2021-03-16 21:32:52.704303+00:00,-144.50
2021-03-16 21:32:53.710006+00:00,-138.50
2021-03-16 21:32:54.735384+00:00,-137.50
2021-03-16 21:32:55.751666+00:00,-135.50
2021-03-16 21:32:56.765666+00:00,-145.00
2021-03-16 21:32:57.779457+00:00,-129.00
2021-03-16 21:32:58.769624+00:00,-145.50
2021-03-16 21:32:59.730832+00:00,-147.00
2021-03-16 21:33:00.734105+00:00,-134.00
2021-03-16 21:33:01.802982+00:00,-139.50
2021-03-16 21:33:02.739154+00:00,-140.00
2021-03-16 21:33:03.740142+00:00,-143.00
2021-03-16 21:33:04.779470+00:00,-142.50
2021-03-16 21:33:05.764077+00:00,-139.50
2021-03-16 21:33:06.783865+00:00,-141.00
2021-03-16 21:33:07.794913+00:00,-137.00
2021-03-16 21:33:08.821829+00:00,-138.00
2021-03-16 21:33:09.818103+00:00,-137.00
2021-03-16 21:33:10.805432+00:00,-149.50
2021-03-16 21:33:11.813558+00:00,-142.50
2021-03-16 21:33:12.804663+00:00,-138.00
2021-03-16 21:33:13.815480+00:00,-162.00
2021-03-16 21:33:14.816706+00:00,-141.00
2021-03-16 21:33:15.822808+00:00,-159.00
2021-03-16 21:33:16.795196+00:00,-150.50
2021-03-16 21:33:17.785654+00:00,-152.50
2021-03-16 21:33:18.789334+00:00,-159.00
2021-03-16 21:33:19.789408+00:00,-151.00
2021-03-16 21:33:20.791915+00:00,-137.00
2021-03-16 21:33:21.792818+00:00,-140.50
2021-03-16 21:33:22.806842+00:00,-148.00
2021-03-16 21:33:23.811233+00:00,-130.00
2021-03-16 21:33:24.812172+00:00,-134.00
2021-03-16 21:33:25.809636+00:00,-145.00
2021-03-16 21:33:26.804902+00:00,-140.00
2021-03-16 21:33:27.836657+00:00,-142.50
2021-03-16 21:33:28.847811+00:00,-146.50
2021-03-16 21:33:29.813980+00:00,-149.00
2021-03-16 21:33:30.829462+00:00,-144.50
2021-03-16 21:33:31.832304+00:00,-143.50
2021-03-16 21:33:32.863681+00:00,-143.00
2021-03-16 21:33:33.825771+00:00,-144.00
2021-03-16 21:33:34.840503+00:00,-140.50
2021-03-16 21:33:35.859760+00:00,-145.00
2021-03-16 21:33:36.885606+00:00,-140.00
2021-03-16 21:33:37.886560+00:00,-133.50
2021-03-16 21:33:38.888369+00:00,-136.00
2021-03-16 21:33:39.909197+00:00,-139.00
2021-03-16 21:33:40.862951+00:00,-153.50
2021-03-16 21:33:41.858385+00:00,-149.00
2021-03-16 21:33:42.851484+00:00,-145.00
2021-03-16 21:33:43.852790+00:00,-145.50
2021-03-16 21:33:44.879707+00:00,-131.50
2021-03-16 21:33:45.905193+00:00,-145.50
2021-03-16 21:33:46.897145+00:00,-149.00
2021-03-16 21:33:47.921745+00:00,-147.00
2021-03-16 21:33:48.951087+00:00,-128.00
2021-03-16 21:33:49.904365+00:00,-142.50
2021-03-16 21:33:50.926779+00:00,-149.00
2021-03-16 21:33:51.915532+00:00,-145.50
2021-03-16 21:33:52.901638+00:00,-149.00
2021-03-16 21:33:53.919909+00:00,-142.50
2021-03-16 21:33:54.927812+00:00,-139.50
2021-03-16 21:33:55.933221+00:00,-147.00
2021-03-16 21:33:56.934808+00:00,-149.50
2021-03-16 21:33:57.928338+00:00,-151.50
2021-03-16 21:33:58.958162+00:00,-143.50
2021-03-16 21:33:59.968486+00:00,-145.50
2021-03-16 21:34:00.963417+00:00,-141.00
2021-03-16 21:34:01.958991+00:00,-136.00
2021-03-16 21:34:02.973751+00:00,-146.50
2021-03-16 21:34:03.971232+00:00,-144.50
2021-03-16 21:34:04.966556+00:00,-143.50
2021-03-16 21:34:05.981571+00:00,-145.50
2021-03-16 21:34:06.970715+00:00,-153.50
2021-03-16 21:34:08.035682+00:00,-153.50
2021-03-16 21:34:09.012726+00:00,-153.00
2021-03-16 21:34:10.021532+00:00,-139.00
2021-03-16 21:34:10.998022+00:00,-150.50
2021-03-16 21:34:12.013249+00:00,-146.50
2021-03-16 21:34:13.015630+00:00,-147.50
2021-03-16 21:34:13.960203+00:00,-141.00
2021-03-16 21:34:14.970915+00:00,-142.50
2021-03-16 21:34:15.979078+00:00,-134.00
2021-03-16 21:34:16.965997+00:00,-142.00
2021-03-16 21:34:17.969825+00:00,-137.50
2021-03-16 21:34:18.978106+00:00,-146.50
2021-03-16 21:34:19.963418+00:00,-152.50
2021-03-16 21:34:20.975768+00:00,-148.50
2021-03-16 21:34:21.986232+00:00,-141.50
2021-03-16 21:34:22.984206+00:00,-149.00
2021-03-16 21:34:23.984247+00:00,-153.00
2021-03-16 21:34:24.984088+00:00,-143.00
2021-03-16 21:34:26.006413+00:00,-150.00
2021-03-16 21:34:27.016390+00:00,-142.00
2021-03-16 21:34:28.006535+00:00,-150.00
2021-03-16 21:34:29.029555+00:00,-148.00
2021-03-16 21:34:30.035717+00:00,-147.00
2021-03-16 21:34:31.034401+00:00,-148.00
2021-03-16 21:34:32.048787+00:00,-161.50
2021-03-16 21:34:33.061083+00:00,-150.50
2021-03-16 21:34:34.043097+00:00,-152.50
2021-03-16 21:34:35.047233+00:00,-144.00
2021-03-16 21:34:36.065083+00:00,-166.00
2021-03-16 21:34:37.053838+00:00,-140.00
2021-03-16 21:34:38.071818+00:00,-144.50
2021-03-16 21:34:39.098198+00:00,-140.00
2021-03-16 21:34:40.097278+00:00,-153.50
2021-03-16 21:34:41.111140+00:00,-147.50
2021-03-16 21:34:42.130157+00:00,-146.50
2021-03-16 21:34:43.114285+00:00,-141.50
2021-03-16 21:34:44.070233+00:00,-134.00
2021-03-16 21:34:45.106874+00:00,-144.50
2021-03-16 21:34:46.125037+00:00,-145.50
2021-03-16 21:34:47.156028+00:00,-137.00
2021-03-16 21:34:48.079962+00:00,-140.00
2021-03-16 21:34:49.097913+00:00,-135.00
2021-03-16 21:34:50.102055+00:00,-149.50
2021-03-16 21:34:51.095553+00:00,-143.50
2021-03-16 21:34:52.108658+00:00,-138.50
2021-03-16 21:34:53.105360+00:00,-143.50
2021-03-16 21:34:54.103544+00:00,-146.50
2021-03-16 21:34:55.099910+00:00,-145.50
2021-03-16 21:34:56.108998+00:00,-148.00
2021-03-16 21:34:57.106558+00:00,-139.00
2021-03-16 21:34:58.119697+00:00,-141.00
2021-03-16 21:34:59.130531+00:00,-152.00
2021-03-16 21:35:01.132282+00:00,-150.50
2021-03-16 21:35:02.124998+00:00,-140.00
2021-03-16 21:35:03.142360+00:00,-141.50
2021-03-16 21:35:04.126842+00:00,-141.00
2021-03-16 21:35:05.143212+00:00,-140.00
2021-03-16 21:35:06.155992+00:00,-148.00
2021-03-16 21:35:07.149355+00:00,-146.50
2021-03-16 21:35:08.155639+00:00,-135.50
2021-03-16 21:35:09.161158+00:00,-147.00
2021-03-16 21:35:10.173795+00:00,-145.50
2021-03-16 21:35:11.179193+00:00,-147.00
2021-03-16 21:35:12.186577+00:00,-158.00
2021-03-16 21:35:13.190476+00:00,-161.50
2021-03-16 21:35:14.179968+00:00,-160.00
2021-03-16 21:35:15.184631+00:00,-158.00
2021-03-16 21:35:16.179886+00:00,-153.50
2021-03-16 21:35:17.183883+00:00,-152.50
2021-03-16 21:35:18.183126+00:00,-150.50
2021-03-16 21:35:19.191008+00:00,-141.50
2021-03-16 21:35:20.204471+00:00,-151.00
2021-03-16 21:35:21.207858+00:00,-154.00
2021-03-16 21:35:22.191132+00:00,-136.00
2021-03-16 21:35:23.198638+00:00,-142.00
2021-03-16 21:35:24.211774+00:00,-139.50
2021-03-16 21:35:25.203730+00:00,-143.50
2021-03-16 21:35:26.216974+00:00,-140.50
2021-03-16 21:35:27.277664+00:00,-140.00
2021-03-16 21:35:28.246427+00:00,-144.50
2021-03-16 21:35:29.245146+00:00,-140.00
2021-03-16 21:35:30.263020+00:00,-166.50
2021-03-16 21:35:31.267266+00:00,-134.00
2021-03-16 21:35:32.258083+00:00,-151.00
2021-03-16 21:35:33.275141+00:00,-130.50
2021-03-16 21:35:34.269093+00:00,-141.50
2021-03-16 21:35:35.276067+00:00,-145.50
2021-03-16 21:35:36.282191+00:00,-160.50
2021-03-16 21:35:37.285094+00:00,-141.00
2021-03-16 21:35:38.288662+00:00,-143.50
2021-03-16 21:35:39.302222+00:00,-133.50
2021-03-16 21:35:40.286225+00:00,-131.00
2021-03-16 21:35:41.271409+00:00,-151.00
2021-03-16 21:35:42.319063+00:00,-152.50
2021-03-16 21:35:43.371254+00:00,-159.00
2021-03-16 21:35:44.308259+00:00,-159.50
2021-03-16 21:35:45.291905+00:00,-145.00
2021-03-16 21:35:46.299233+00:00,-142.00
2021-03-16 21:35:47.345307+00:00,-150.50
2021-03-16 21:35:48.290971+00:00,-138.00
2021-03-16 21:35:49.302624+00:00,-155.00
2021-03-16 21:35:50.325350+00:00,-148.50
2021-03-16 21:35:51.333053+00:00,-144.00
2021-03-16 21:35:52.326818+00:00,-158.50
2021-03-16 21:35:53.345645+00:00,-141.00
2021-03-16 21:35:54.348814+00:00,-142.50
2021-03-16 21:35:55.356662+00:00,-143.00
2021-03-16 21:35:56.362343+00:00,-147.50
2021-03-16 21:35:57.358038+00:00,-146.00
2021-03-16 21:35:58.357597+00:00,-148.00
2021-03-16 21:35:59.371702+00:00,-147.00
2021-03-16 21:36:00.367897+00:00,-149.50
2021-03-16 21:36:01.370998+00:00,-145.00
2021-03-16 21:36:02.363961+00:00,-143.50
2021-03-16 21:36:03.382478+00:00,-154.50
2021-03-16 21:36:04.395517+00:00,-150.50
2021-03-16 21:36:05.349703+00:00,-149.00
2021-03-16 21:36:06.393250+00:00,-155.50
2021-03-16 21:36:07.378545+00:00,-156.50
2021-03-16 21:36:08.389338+00:00,-141.50
2021-03-16 21:36:09.411612+00:00,-148.00
2021-03-16 21:36:10.410903+00:00,-139.00
2021-03-16 21:36:11.366304+00:00,-144.50
2021-03-16 21:36:12.390445+00:00,-145.00
2021-03-16 21:36:13.411750+00:00,-148.50
2021-03-16 21:36:14.377376+00:00,-149.50
2021-03-16 21:36:15.416985+00:00,-148.50
2021-03-16 21:36:16.424397+00:00,-157.50
2021-03-16 21:36:17.429424+00:00,-155.00
2021-03-16 21:36:18.433701+00:00,-157.50
2021-03-16 21:36:19.417735+00:00,-141.50
2021-03-16 21:36:20.453604+00:00,-144.50
2021-03-16 21:36:21.397527+00:00,-153.00
2021-03-16 21:36:22.407026+00:00,-136.50
2021-03-16 21:36:23.436770+00:00,-152.50
2021-03-16 21:36:24.409904+00:00,-140.50
2021-03-16 21:36:25.444647+00:00,-146.00
2021-03-16 21:36:26.417784+00:00,-164.00
2021-03-16 21:36:27.419940+00:00,177.50
2021-03-16 21:36:28.426876+00:00,-163.00
2021-03-24 05:17:24.534244+00:00,103.00
2021-03-24 05:17:25.530169+00:00,103.00
2021-03-24 05:17:26.550265+00:00,148.00
2021-03-24 05:17:27.548773+00:00,133.00
2021-03-24 05:17:28.559303+00:00,136.50
2021-03-24 05:17:29.561563+00:00,121.00
2021-03-24 05:17:30.587266+00:00,123.00
2021-03-24 05:17:31.605777+00:00,123.00
2021-03-24 05:17:32.583867+00:00,127.50
2021-03-24 05:17:33.612868+00:00,138.50
2021-03-24 05:17:34.613702+00:00,130.00
2021-03-24 05:17:35.627397+00:00,130.50
2021-03-24 05:17:36.673160+00:00,136.50
2021-03-24 05:17:37.629883+00:00,136.00
2021-03-24 05:17:38.641009+00:00,140.50
2021-03-24 05:17:39.637984+00:00,145.50
2021-03-24 05:17:40.643610+00:00,138.50
2021-03-24 05:17:41.650500+00:00,136.50
2021-03-24 05:17:42.686948+00:00,155.00
2021-03-24 05:17:43.704508+00:00,177.50
2021-03-24 05:17:44.679608+00:00,149.50
2021-03-24 05:17:45.690518+00:00,146.00
2021-03-24 05:17:46.733957+00:00,148.50
2021-03-24 05:17:47.725536+00:00,161.00
2021-03-24 05:17:48.724580+00:00,148.00
2021-03-24 05:17:49.722081+00:00,144.00
2021-03-24 05:17:50.713479+00:00,135.50
2021-03-24 05:17:51.702403+00:00,140.50
2021-03-24 05:17:52.707810+00:00,137.50
2021-03-24 05:17:53.706157+00:00,136.50
2021-03-24 05:17:54.713121+00:00,147.50
2021-03-24 05:17:55.727595+00:00,138.50
2021-03-24 05:17:56.721477+00:00,149.50
2021-03-24 05:17:57.731885+00:00,140.00
2021-03-24 05:17:58.729583+00:00,145.00
2021-03-24 05:17:59.735075+00:00,120.00
2021-03-24 05:18:00.730899+00:00,135.00
2021-03-24 05:18:01.768886+00:00,119.50
2021-03-24 05:18:02.747576+00:00,131.00
2021-03-24 05:18:03.740057+00:00,133.50
2021-03-24 05:18:04.786822+00:00,110.00
2021-03-24 05:18:05.797036+00:00,125.50
2021-03-24 05:18:06.831141+00:00,100.00
2021-03-24 05:18:07.845041+00:00,-174.00
2021-03-24 05:18:08.758880+00:00,137.00
2021-03-24 05:18:09.767816+00:00,160.50
2021-03-24 05:18:10.768864+00:00,116.00
2021-03-24 05:18:11.795942+00:00,116.50
2021-03-24 05:18:12.800961+00:00,119.50
2021-03-24 05:18:13.784920+00:00,118.00
2021-03-24 05:18:14.796775+00:00,120.50
2021-03-24 05:18:15.807003+00:00,131.50
2021-03-24 05:18:16.789467+00:00,121.50
2021-03-24 05:18:17.789602+00:00,92.50
2021-03-24 05:18:18.798039+00:00,91.00
2021-03-24 05:18:19.788304+00:00,131.50
2021-03-24 05:18:20.800343+00:00,147.50
2021-03-24 05:18:21.810311+00:00,157.50
2021-03-24 05:18:22.805547+00:00,134.00
2021-03-24 05:18:23.828301+00:00,141.00
2021-03-24 05:18:24.833241+00:00,149.00
2021-03-24 05:18:25.826193+00:00,150.00
2021-03-24 05:18:26.838632+00:00,161.50
2021-03-24 05:18:27.822524+00:00,86.50
2021-03-24 05:18:28.824739+00:00,137.00
2021-03-24 05:18:29.828912+00:00,164.50
2021-03-24 05:18:30.847103+00:00,-178.50
2021-03-24 05:18:31.861509+00:00,-165.50
2021-03-24 05:18:32.855468+00:00,161.00
2021-03-24 05:18:33.867332+00:00,179.50
2021-03-24 05:18:34.855514+00:00,-161.00
2021-03-24 05:18:35.887716+00:00,140.50
2021-03-24 05:18:36.882827+00:00,124.50
2021-03-24 05:18:37.868467+00:00,168.00
2021-03-24 05:18:38.876705+00:00,-179.50
2021-03-24 05:18:39.878446+00:00,156.00
2021-03-24 05:18:40.898843+00:00,-155.00
2021-03-24 05:18:41.904103+00:00,-174.50
2021-03-24 05:18:42.885741+00:00,162.50
2021-03-24 05:18:43.885665+00:00,175.00
2021-03-24 05:18:44.891575+00:00,-170.50
2021-03-24 05:18:45.922523+00:00,158.00
2021-03-24 05:18:46.905579+00:00,175.00
2021-03-24 05:18:47.915265+00:00,170.50
2021-03-24 05:18:48.908400+00:00,170.00
2021-03-24 05:18:49.919568+00:00,-175.00
2021-03-24 05:18:50.915996+00:00,-173.00
2021-03-24 05:18:51.914344+00:00,-158.00
2021-03-24 05:18:52.912056+00:00,171.50
2021-03-24 05:18:53.917295+00:00,167.00
2021-03-24 05:18:54.921339+00:00,172.00
2021-03-24 05:18:55.962937+00:00,163.00
2021-03-24 05:18:56.950124+00:00,156.00
2021-03-24 05:18:57.939568+00:00,143.50
2021-03-24 05:18:58.970297+00:00,147.50
2021-03-24 05:18:59.966664+00:00,110.50
2021-03-24 05:19:00.941786+00:00,130.00
2021-03-24 05:19:02.006781+00:00,121.00
2021-03-24 05:19:02.999491+00:00,110.50
2021-03-24 05:19:03.992572+00:00,128.00
2021-03-24 05:19:05.002907+00:00,148.50
2021-03-24 05:19:05.993572+00:00,130.00
2021-03-24 05:19:07.011574+00:00,124.50
2021-03-24 05:19:07.991343+00:00,117.50
2021-03-24 05:19:09.014301+00:00,140.00
2021-03-24 05:19:10.019215+00:00,124.50
2021-03-24 05:19:10.974513+00:00,126.50
2021-03-24 05:19:11.979067+00:00,122.50
2021-03-24 05:19:13.000966+00:00,130.00
2021-03-24 05:19:13.982307+00:00,146.00
2021-03-24 05:19:14.999927+00:00,139.00
2021-03-24 05:19:15.986195+00:00,154.50
2021-03-24 05:19:17.031547+00:00,148.00
2021-03-24 05:19:17.994329+00:00,148.00
2021-03-24 05:19:19.014915+00:00,157.50
2021-03-24 05:19:20.017174+00:00,154.50
2021-03-24 05:19:21.008253+00:00,164.50
2021-03-24 05:19:22.010214+00:00,-179.00
2021-03-24 05:19:23.002216+00:00,161.00
2021-03-24 05:19:24.008618+00:00,-168.00
2021-03-24 05:19:25.011856+00:00,165.00
2021-03-24 05:19:26.040719+00:00,-177.00
2021-03-24 05:19:27.023000+00:00,149.00
2021-03-24 05:19:28.029638+00:00,149.00
2021-03-24 05:19:29.028829+00:00,155.00
2021-03-24 05:19:30.034054+00:00,165.50
2021-03-24 05:19:31.050656+00:00,172.00
2021-03-24 05:19:32.048333+00:00,162.00
2021-03-24 05:19:33.048773+00:00,148.50
2021-03-24 05:19:34.070523+00:00,150.50
2021-03-24 05:19:35.049657+00:00,152.00
2021-03-24 05:19:36.078657+00:00,146.50
2021-03-24 05:19:37.070673+00:00,158.50
2021-03-24 05:19:38.059087+00:00,146.00
2021-03-24 05:19:39.093019+00:00,152.50
2021-03-24 05:19:40.108304+00:00,159.50
2021-03-24 05:19:41.095351+00:00,169.00
2021-03-24 05:19:42.073501+00:00,147.00
2021-03-24 05:19:43.084860+00:00,149.00
2021-03-24 05:19:44.078573+00:00,154.00
2021-03-24 05:19:45.084412+00:00,154.50
2021-03-24 05:19:46.102510+00:00,133.00
2021-03-24 05:19:47.112518+00:00,125.50
2021-03-24 05:19:48.090748+00:00,147.50
2021-03-24 05:19:49.110788+00:00,154.00
2021-03-24 05:19:50.116674+00:00,158.00
2021-03-24 05:19:51.111824+00:00,148.00
2021-03-24 05:19:52.126405+00:00,155.00
2021-03-24 05:19:53.121784+00:00,159.00
2021-03-24 05:19:54.107464+00:00,155.50
2021-03-24 05:19:55.141777+00:00,155.50
2021-03-24 05:19:56.109836+00:00,154.00
2021-03-24 05:19:57.114140+00:00,148.50
2021-03-24 05:19:58.143728+00:00,148.50
2021-03-24 05:19:59.198520+00:00,158.00
2021-03-24 05:20:00.163286+00:00,143.00
2021-03-24 05:20:01.173978+00:00,148.50
2021-03-24 05:20:02.130310+00:00,156.50
2021-03-24 05:20:03.132723+00:00,155.00
2021-03-24 05:20:04.178482+00:00,150.50
2021-03-24 05:20:05.135570+00:00,139.50
2021-03-24 05:20:06.173443+00:00,135.00
2021-03-24 05:20:07.186470+00:00,141.50
2021-03-24 05:20:08.166876+00:00,142.50
2021-03-24 05:20:09.185175+00:00,141.50
2021-03-24 05:20:10.191267+00:00,125.50
2021-03-24 05:20:11.163430+00:00,143.50
2021-03-24 05:20:12.190511+00:00,106.50
2021-03-24 05:20:13.203425+00:00,131.50
2021-03-24 05:20:14.170958+00:00,152.00
2021-03-24 05:20:15.220026+00:00,150.50
2021-03-24 05:20:16.217318+00:00,147.50
2021-03-24 05:20:17.235259+00:00,145.00
2021-03-24 05:20:18.188816+00:00,142.50
2021-03-24 05:20:19.193201+00:00,161.50
2021-03-24 05:20:20.222480+00:00,152.50
2021-03-24 05:20:21.195902+00:00,147.00
2021-03-24 05:20:22.240891+00:00,139.50
2021-03-24 05:20:23.248166+00:00,139.00
2021-03-24 05:20:24.244854+00:00,145.00
2021-03-24 05:20:25.215787+00:00,136.50
2021-03-24 05:20:26.208584+00:00,136.00
2021-03-24 05:20:27.257231+00:00,133.50
2021-03-24 05:20:28.251524+00:00,146.50
2021-03-24 05:20:29.284625+00:00,148.50
2021-03-24 05:20:30.230211+00:00,135.00
2021-03-24 05:20:31.261424+00:00,131.50
