,speed
2021-04-02 15:34:15.880460+00:00,9.70
2021-04-02 15:34:16.666917+00:00,8.70
2021-04-02 15:34:16.741913+00:00,8.80
2021-04-02 15:34:17.184678+00:00,8.70
2021-04-02 15:34:17.651650+00:00,7.40
2021-04-02 15:34:18.279431+00:00,7.30
2021-04-02 15:34:18.648335+00:00,5.60
2021-04-02 15:34:18.957086+00:00,5.60
2021-04-02 15:34:19.663151+00:00,4.70
2021-04-02 15:34:20.110675+00:00,4.60
2021-04-02 15:34:20.665411+00:00,4.70
2021-04-02 15:34:21.249272+00:00,4.60
2021-04-02 15:34:21.665963+00:00,5.40
2021-04-02 15:34:21.926496+00:00,5.40
2021-04-02 15:34:22.660269+00:00,5.60
2021-04-02 15:34:23.225414+00:00,5.60
2021-04-02 15:34:23.676314+00:00,6.40
2021-04-02 15:34:24.321146+00:00,6.40
2021-04-02 15:34:24.669355+00:00,6.60
2021-04-02 15:34:24.996686+00:00,6.60
2021-04-02 15:34:25.666176+00:00,6.80
2021-04-02 15:34:26.192910+00:00,6.80
2021-04-02 15:34:27.286339+00:00,6.80
2021-04-02 15:34:27.681745+00:00,7.00
2021-04-02 15:34:27.896111+00:00,6.90
2021-04-02 15:34:28.678831+00:00,8.30
2021-04-02 15:34:28.688601+00:00,8.40
2021-04-02 15:34:29.268538+00:00,8.30
2021-04-02 15:34:29.678033+00:00,7.90
2021-04-02 15:34:29.777328+00:00,8.00
2021-04-02 15:34:30.232690+00:00,7.90
2021-04-02 15:34:30.684720+00:00,7.00
2021-04-02 15:34:30.936274+00:00,6.90
2021-04-02 15:34:31.691386+00:00,5.40
2021-04-02 15:34:32.238529+00:00,5.40
2021-04-02 15:34:32.693347+00:00,4.50
2021-04-02 15:34:33.252535+00:00,4.40
2021-04-02 15:34:33.702816+00:00,3.70
2021-04-02 15:34:33.995672+00:00,3.60
2021-04-02 15:34:34.698560+00:00,3.50
2021-04-02 15:34:35.197441+00:00,3.40
2021-04-02 15:34:35.696527+00:00,4.30
2021-04-02 15:34:35.954117+00:00,4.20
2021-04-02 15:34:36.700118+00:00,6.40
2021-04-02 15:34:37.255019+00:00,6.40
2021-04-02 15:34:37.711725+00:00,7.20
2021-04-02 15:34:38.002417+00:00,7.10
2021-04-02 15:34:38.717349+00:00,7.80
2021-04-02 15:34:39.303486+00:00,7.70
2021-04-02 15:34:39.717207+00:00,8.10
2021-04-02 15:34:39.788336+00:00,8.20
2021-04-02 15:34:39.926532+00:00,8.10
2021-04-02 15:34:40.815650+00:00,8.20
2021-04-02 15:34:41.208080+00:00,8.10
2021-04-02 15:34:41.718758+00:00,7.60
2021-04-02 15:34:42.344221+00:00,7.50
2021-04-02 15:34:42.735191+00:00,7.90
2021-04-02 15:34:42.831665+00:00,8.00
2021-04-02 15:34:42.946935+00:00,7.90
2021-04-02 15:34:43.734275+00:00,8.10
2021-04-02 15:34:43.839278+00:00,8.20
2021-04-02 15:34:44.320918+00:00,8.10
2021-04-02 15:34:44.736596+00:00,8.30
2021-04-02 15:34:44.746596+00:00,8.40
2021-04-02 15:34:44.965825+00:00,8.30
2021-04-02 15:34:45.738012+00:00,7.60
2021-04-02 15:34:46.226882+00:00,7.50
2021-04-02 15:34:46.740845+00:00,7.00
2021-04-02 15:34:46.960047+00:00,6.90
2021-04-02 15:34:47.748389+00:00,6.20
2021-04-02 15:34:48.100995+00:00,6.20
2021-04-02 15:34:49.196579+00:00,6.20
2021-04-02 15:34:49.753901+00:00,6.00
2021-04-02 15:34:49.981357+00:00,6.00
2021-04-02 15:34:50.765122+00:00,5.60
2021-04-02 15:34:51.275702+00:00,5.60
2021-04-02 15:34:51.761591+00:00,4.70
2021-04-02 15:34:52.031589+00:00,4.60
2021-04-02 15:34:52.768218+00:00,4.10
2021-04-02 15:34:53.221925+00:00,4.00
2021-04-02 15:34:53.763865+00:00,3.70
2021-04-02 15:34:54.065969+00:00,3.60
2021-04-02 15:34:54.777017+00:00,2.90
2021-04-02 15:34:55.260070+00:00,2.90
2021-04-02 15:34:55.770776+00:00,5.00
2021-04-02 15:34:55.999665+00:00,5.00
2021-04-02 15:34:56.792374+00:00,6.80
2021-04-02 15:34:57.326891+00:00,6.80
2021-04-02 15:34:57.791523+00:00,7.40
2021-04-02 15:34:58.074053+00:00,7.30
2021-04-02 15:34:58.799827+00:00,5.80
2021-04-02 15:34:59.300836+00:00,5.80
2021-04-02 15:34:59.801997+00:00,7.40
2021-04-02 15:35:00.404182+00:00,7.30
2021-04-02 15:35:00.808067+00:00,8.90
2021-04-02 15:35:01.043256+00:00,8.90
2021-04-02 15:35:01.801750+00:00,9.90
2021-04-02 15:35:02.343394+00:00,9.90
2021-04-02 15:35:02.810683+00:00,10.70
2021-04-02 15:35:03.091211+00:00,10.60
2021-04-02 15:35:03.814299+00:00,9.50
2021-04-02 15:35:04.269711+00:00,9.50
2021-04-02 15:35:04.812793+00:00,10.30
2021-04-02 15:35:05.040077+00:00,10.30
2021-04-02 15:35:05.811415+00:00,10.50
2021-04-02 15:35:06.155267+00:00,10.40
2021-04-02 15:35:06.817650+00:00,11.60
2021-04-02 15:35:06.832196+00:00,11.70
2021-04-02 15:35:07.325673+00:00,11.60
2021-04-02 15:35:07.823770+00:00,10.90
2021-04-02 15:35:08.087310+00:00,10.80
2021-04-02 15:35:08.824843+00:00,12.00
2021-04-02 15:35:08.842142+00:00,12.10
2021-04-02 15:35:09.256185+00:00,12.00
2021-04-02 15:35:09.823194+00:00,11.40
2021-04-02 15:35:09.833425+00:00,11.50
2021-04-02 15:35:10.333543+00:00,11.40
2021-04-02 15:35:10.833230+00:00,11.20
2021-04-02 15:35:10.941446+00:00,11.30
2021-04-02 15:35:11.083104+00:00,11.20
2021-04-02 15:35:11.838108+00:00,12.40
2021-04-02 15:35:12.204189+00:00,12.40
2021-04-02 15:35:12.833296+00:00,12.60
2021-04-02 15:35:13.406810+00:00,12.60
2021-04-02 15:35:13.840892+00:00,13.20
2021-04-02 15:35:14.155750+00:00,13.20
2021-04-02 15:35:15.181894+00:00,13.20
2021-04-02 15:35:15.840476+00:00,11.40
2021-04-02 15:35:15.852466+00:00,11.50
2021-04-02 15:35:16.392635+00:00,11.40
2021-04-02 15:35:16.849811+00:00,10.90
2021-04-02 15:35:17.119847+00:00,10.80
2021-04-02 15:35:17.843138+00:00,11.40
2021-04-02 15:35:17.860531+00:00,11.50
2021-04-02 15:35:18.246215+00:00,11.40
2021-04-02 15:35:18.850681+00:00,11.00
2021-04-02 15:35:18.952011+00:00,11.10
2021-04-02 15:35:19.238332+00:00,11.00
2021-04-02 15:35:19.851415+00:00,10.70
2021-04-02 15:35:20.369199+00:00,10.60
2021-04-02 15:35:20.848217+00:00,10.90
2021-04-02 15:35:21.075140+00:00,10.80
2021-04-02 15:35:21.849991+00:00,9.70
2021-04-02 15:35:22.164505+00:00,9.70
2021-04-02 15:35:22.854584+00:00,9.10
2021-04-02 15:35:23.438631+00:00,9.10
2021-04-02 15:35:23.857355+00:00,10.30
2021-04-02 15:35:24.188414+00:00,10.30
2021-04-02 15:35:24.859229+00:00,11.40
2021-04-02 15:35:24.875174+00:00,11.50
2021-04-02 15:35:25.317486+00:00,11.40
2021-04-02 15:35:25.860964+00:00,10.10
2021-04-02 15:35:26.501626+00:00,10.10
2021-04-02 15:35:26.870800+00:00,7.80
2021-04-02 15:35:27.098920+00:00,7.70
2021-04-02 15:35:27.867958+00:00,9.50
2021-04-02 15:35:28.231563+00:00,9.50
2021-04-02 15:35:29.384270+00:00,9.50
2021-04-02 15:35:29.877041+00:00,8.50
2021-04-02 15:35:29.979304+00:00,8.60
2021-04-02 15:35:30.126099+00:00,8.50
2021-04-02 15:35:30.877552+00:00,7.80
2021-04-02 15:35:31.248847+00:00,7.70
2021-04-02 15:35:31.904123+00:00,6.20
2021-04-02 15:35:32.448657+00:00,6.20
2021-04-02 15:35:32.910105+00:00,7.20
2021-04-02 15:35:33.199120+00:00,7.10
2021-04-02 15:35:33.905627+00:00,8.10
2021-04-02 15:35:33.988423+00:00,8.20
2021-04-02 15:35:34.324444+00:00,8.10
2021-04-02 15:35:34.901346+00:00,9.50
2021-04-02 15:35:35.369550+00:00,9.50
2021-04-02 15:35:36.152195+00:00,9.50
2021-04-02 15:35:36.906220+00:00,9.70
2021-04-02 15:35:37.278619+00:00,9.70
2021-04-02 15:35:37.918385+00:00,10.90
2021-04-02 15:35:38.117073+00:00,10.80
2021-04-02 15:35:38.920665+00:00,9.90
2021-04-02 15:35:39.228580+00:00,9.90
2021-04-02 15:35:39.908406+00:00,9.10
2021-04-02 15:35:40.066800+00:00,9.10
2021-04-02 15:35:41.286457+00:00,9.10
2021-04-02 15:35:41.913444+00:00,9.90
2021-04-02 15:35:42.199394+00:00,9.90
2021-04-02 15:35:42.918135+00:00,8.70
2021-04-02 15:35:43.009890+00:00,8.80
2021-04-02 15:35:43.270214+00:00,8.70
2021-04-02 15:35:43.932356+00:00,6.20
2021-04-02 15:35:44.129761+00:00,6.20
2021-04-02 15:35:44.936131+00:00,5.40
2021-04-02 15:35:45.297768+00:00,5.40
2021-04-02 15:35:45.912965+00:00,6.60
2021-04-02 15:35:46.199405+00:00,6.60
2021-04-02 15:35:46.918117+00:00,7.80
2021-04-02 15:35:47.219752+00:00,7.70
2021-04-02 15:35:47.922662+00:00,7.90
2021-04-02 15:35:47.939152+00:00,8.00
2021-04-02 15:35:48.243415+00:00,7.90
2021-04-02 15:35:48.947320+00:00,8.30
2021-04-02 15:35:49.027975+00:00,8.40
2021-04-02 15:35:49.261126+00:00,8.30
2021-04-02 15:35:49.949625+00:00,8.70
2021-04-02 15:35:50.032766+00:00,8.80
2021-04-02 15:35:50.297470+00:00,8.70
2021-04-02 15:35:50.936472+00:00,8.10
2021-04-02 15:35:51.037633+00:00,8.20
2021-04-02 15:35:51.221255+00:00,8.10
2021-04-02 15:35:51.936219+00:00,7.00
2021-04-02 15:35:52.349783+00:00,6.90
2021-04-02 15:35:52.940783+00:00,6.40
2021-04-02 15:35:53.437916+00:00,6.40
2021-04-02 15:35:53.971302+00:00,6.20
2021-04-02 15:35:54.157152+00:00,6.20
2021-04-02 15:35:54.959127+00:00,8.50
2021-04-02 15:35:55.061398+00:00,8.60
2021-04-02 15:35:55.267472+00:00,8.50
2021-04-02 15:35:55.954283+00:00,7.90
2021-04-02 15:35:56.056934+00:00,8.00
2021-04-02 15:35:56.513313+00:00,7.90
2021-04-02 15:35:56.964975+00:00,8.30
2021-04-02 15:35:56.978737+00:00,8.40
2021-04-02 15:35:57.261303+00:00,8.30
2021-04-02 15:35:57.963595+00:00,7.40
2021-04-02 15:35:58.353942+00:00,7.30
2021-04-02 15:35:59.483906+00:00,7.70
2021-04-02 15:35:59.526927+00:00,7.80
2021-04-02 15:35:59.989371+00:00,7.40
2021-04-02 15:36:00.239938+00:00,7.30
2021-04-02 15:36:00.976155+00:00,9.30
2021-04-02 15:36:01.356334+00:00,9.30
2021-04-02 15:36:01.973447+00:00,9.70
2021-04-02 15:36:02.276765+00:00,9.70
2021-04-02 15:36:02.988892+00:00,8.90
2021-04-02 15:36:03.291176+00:00,8.90
2021-04-02 15:36:04.000782+00:00,6.40
2021-04-02 15:36:04.398642+00:00,6.40
2021-04-02 15:36:05.002178+00:00,5.80
2021-04-02 15:36:05.250590+00:00,5.80
2021-04-02 15:36:06.011510+00:00,6.40
2021-04-02 15:36:06.321410+00:00,6.40
2021-04-02 15:36:07.012492+00:00,7.20
2021-04-02 15:36:07.568037+00:00,7.10
2021-04-02 15:36:08.007939+00:00,9.10
2021-04-02 15:36:08.221099+00:00,9.10
2021-04-02 15:36:09.017848+00:00,9.70
2021-04-02 15:36:09.350481+00:00,9.70
2021-04-02 15:36:10.015844+00:00,8.70
2021-04-02 15:36:10.115364+00:00,8.80
2021-04-02 15:36:10.265691+00:00,8.70
2021-04-02 15:36:11.035182+00:00,9.90
2021-04-02 15:36:11.514519+00:00,9.90
2021-04-02 15:36:12.043427+00:00,8.70
2021-04-02 15:36:12.055397+00:00,8.80
2021-04-02 15:36:12.215395+00:00,8.70
2021-04-02 15:36:13.138961+00:00,8.80
2021-04-02 15:36:13.584100+00:00,8.70
2021-04-02 15:36:14.056262+00:00,8.80
2021-04-02 15:36:14.347973+00:00,8.70
2021-04-02 15:36:15.062083+00:00,8.80
2021-04-02 15:36:15.539077+00:00,8.70
2021-04-02 15:36:16.054063+00:00,9.30
2021-04-02 15:36:16.296189+00:00,9.30
2021-04-02 15:36:17.056914+00:00,9.10
2021-04-02 15:36:17.403824+00:00,9.10
2021-04-02 15:36:18.071009+00:00,8.10
2021-04-02 15:36:18.158353+00:00,8.20
2021-04-02 15:36:18.356312+00:00,8.10
2021-04-02 15:36:19.055852+00:00,9.90
2021-04-02 15:36:19.647887+00:00,9.90
2021-04-02 15:36:20.059115+00:00,9.10
2021-04-02 15:36:20.305850+00:00,9.10
2021-04-02 15:36:21.328381+00:00,7.30
2021-04-02 15:36:21.719283+00:00,7.40
2021-04-02 15:36:22.065798+00:00,7.80
2021-04-02 15:36:22.302913+00:00,7.70
2021-04-02 15:36:23.084305+00:00,8.50
2021-04-02 15:36:23.173857+00:00,8.60
2021-04-02 15:36:23.649817+00:00,8.50
2021-04-02 15:36:24.077626+00:00,8.30
2021-04-02 15:36:24.091227+00:00,8.40
2021-04-02 15:36:24.399867+00:00,8.30
2021-04-02 15:36:25.082850+00:00,7.90
2021-04-02 15:36:25.174400+00:00,8.00
2021-04-02 15:36:25.276899+00:00,7.90
2021-04-02 15:36:26.075588+00:00,7.20
2021-04-02 15:36:26.629935+00:00,7.10
2021-04-02 15:36:27.091311+00:00,8.30
2021-04-02 15:36:27.184333+00:00,8.40
2021-04-02 15:36:27.293179+00:00,8.30
2021-04-02 15:36:28.085943+00:00,7.20
2021-04-02 15:36:28.565913+00:00,7.10
2021-04-02 15:36:29.092047+00:00,9.70
2021-04-02 15:36:29.421590+00:00,9.70
2021-04-02 15:36:30.105724+00:00,9.50
2021-04-02 15:36:30.234882+00:00,9.50
2021-04-02 15:36:31.095928+00:00,11.40
2021-04-02 15:36:31.108807+00:00,11.50
2021-04-02 15:36:31.371459+00:00,11.40
2021-04-02 15:36:32.108811+00:00,11.80
2021-04-02 15:36:32.131750+00:00,11.90
2021-04-02 15:36:32.474680+00:00,11.80
2021-04-02 15:36:33.113817+00:00,10.70
2021-04-02 15:36:33.321504+00:00,10.60
2021-04-02 15:36:34.533453+00:00,9.30
2021-04-02 15:36:34.878375+00:00,9.30
2021-04-02 15:36:35.095751+00:00,8.50
2021-04-02 15:36:35.103593+00:00,8.60
2021-04-02 15:36:35.321561+00:00,8.50
2021-04-02 15:36:36.107012+00:00,8.30
2021-04-02 15:36:36.119383+00:00,8.40
2021-04-02 15:36:36.471378+00:00,8.30
2021-04-02 15:36:37.105863+00:00,11.00
2021-04-02 15:36:37.207570+00:00,11.10
2021-04-02 15:36:37.670886+00:00,11.00
2021-04-02 15:36:38.128755+00:00,13.40
2021-04-02 15:36:38.429052+00:00,13.40
2021-04-02 15:36:39.119909+00:00,12.00
2021-04-02 15:36:39.127876+00:00,12.10
2021-04-02 15:36:39.440068+00:00,12.00
2021-04-02 15:36:40.226490+00:00,12.10
2021-04-02 15:36:40.743122+00:00,12.00
2021-04-02 15:36:41.132174+00:00,8.70
2021-04-02 15:36:41.140430+00:00,8.80
2021-04-02 15:36:41.435621+00:00,8.70
2021-04-02 15:36:42.137281+00:00,7.80
2021-04-02 15:36:42.516664+00:00,7.70
2021-04-02 15:36:43.146863+00:00,8.30
2021-04-02 15:36:43.402287+00:00,8.30
2021-04-02 15:36:44.377660+00:00,8.40
2021-04-02 15:36:44.603601+00:00,8.70
2021-04-02 15:36:45.482530+00:00,8.50
2021-04-02 15:36:45.939887+00:00,8.70
2021-04-02 15:36:45.947333+00:00,8.80
2021-04-02 15:36:46.006021+00:00,8.50
2021-04-02 15:36:46.014162+00:00,8.60
2021-04-02 15:36:46.153860+00:00,9.10
2021-04-02 15:36:46.504913+00:00,9.10
2021-04-02 15:36:47.158051+00:00,10.90
2021-04-02 15:36:47.535458+00:00,10.80
2021-04-02 15:36:48.171858+00:00,11.60
2021-04-02 15:36:48.183831+00:00,11.70
2021-04-02 15:36:48.446959+00:00,11.60
2021-04-02 15:36:49.171781+00:00,11.00
2021-04-02 15:36:49.243660+00:00,11.00
2021-04-02 15:36:49.262427+00:00,11.10
2021-04-02 15:36:50.504386+00:00,10.40
2021-04-02 15:36:51.527873+00:00,10.80
2021-04-02 15:36:52.287926+00:00,10.50
2021-04-02 15:36:52.374731+00:00,10.90
2021-04-02 15:36:52.444581+00:00,11.60
2021-04-02 15:36:52.452882+00:00,11.70
2021-04-02 15:36:52.553345+00:00,11.60
2021-04-02 15:36:53.204057+00:00,9.10
2021-04-02 15:36:53.606259+00:00,9.10
2021-04-02 15:36:54.197936+00:00,8.90
2021-04-02 15:36:54.617434+00:00,8.90
2021-04-02 15:36:55.198671+00:00,6.00
2021-04-02 15:36:55.477201+00:00,6.00
2021-04-02 15:36:56.719130+00:00,4.40
2021-04-02 15:36:57.535504+00:00,4.80
2021-04-02 15:36:58.413541+00:00,6.60
2021-04-02 15:36:59.618628+00:00,6.00
2021-04-02 15:37:00.508443+00:00,5.40
2021-04-02 15:37:01.594074+00:00,6.00
2021-04-02 15:37:02.286770+00:00,4.50
2021-04-02 15:37:02.395750+00:00,4.80
2021-04-02 15:37:02.407973+00:00,4.90
2021-04-02 15:37:02.497945+00:00,6.60
2021-04-02 15:37:02.609328+00:00,6.00
2021-04-02 15:37:02.610713+00:00,4.60
2021-04-02 15:37:02.623815+00:00,6.00
2021-04-02 15:37:02.709167+00:00,5.40
2021-04-02 15:37:02.790054+00:00,6.00
2021-04-02 15:37:02.880673+00:00,4.70
2021-04-02 15:37:03.213798+00:00,6.20
2021-04-02 15:37:03.404540+00:00,6.20
2021-04-02 15:37:04.227684+00:00,7.60
2021-04-02 15:37:04.527538+00:00,7.50
2021-04-02 15:37:05.131597+00:00,7.60
2021-04-02 15:37:05.555591+00:00,9.50
2021-04-02 15:37:06.602262+00:00,7.70
2021-04-02 15:37:07.660797+00:00,6.60
2021-04-02 15:37:08.777810+00:00,6.40
2021-04-02 15:37:09.134618+00:00,9.50
2021-04-02 15:37:09.246190+00:00,7.80
2021-04-02 15:37:09.385061+00:00,6.60
2021-04-02 15:37:09.491877+00:00,6.40
2021-04-02 15:37:09.590120+00:00,7.70
2021-04-02 15:37:09.607660+00:00,7.80
2021-04-02 15:37:10.243841+00:00,8.90
2021-04-02 15:37:10.805041+00:00,8.90
2021-04-02 15:37:11.598097+00:00,8.90
2021-04-02 15:37:12.666701+00:00,8.30
2021-04-02 15:37:12.862683+00:00,8.30
2021-04-02 15:37:12.874146+00:00,8.40
2021-04-02 15:37:13.266833+00:00,7.40
2021-04-02 15:37:13.897618+00:00,7.30
2021-04-02 15:37:14.289475+00:00,6.60
2021-04-02 15:37:14.667494+00:00,6.60
2021-04-02 15:37:15.296644+00:00,6.00
2021-04-02 15:37:15.635049+00:00,6.00
2021-04-02 15:37:16.274630+00:00,7.00
2021-04-02 15:37:16.657920+00:00,6.90
2021-04-02 15:37:17.421273+00:00,7.80
2021-04-02 15:37:17.885498+00:00,7.70
2021-04-02 15:37:18.303910+00:00,7.40
2021-04-02 15:37:18.660033+00:00,7.30
2021-04-02 15:37:19.302534+00:00,6.40
2021-04-02 15:37:19.667587+00:00,6.40
2021-04-02 15:37:20.301466+00:00,6.20
2021-04-02 15:37:20.580631+00:00,6.20
2021-04-02 15:37:21.303021+00:00,5.80
2021-04-02 15:37:21.724726+00:00,5.80
2021-04-02 15:37:22.517260+00:00,6.00
2021-04-02 15:37:22.818711+00:00,6.00
2021-04-02 15:37:23.287502+00:00,5.60
2021-04-02 15:37:23.605814+00:00,5.60
2021-04-02 15:37:24.308078+00:00,6.00
2021-04-02 15:37:24.950011+00:00,6.00
2021-04-02 15:37:25.303975+00:00,6.80
2021-04-02 15:37:25.802701+00:00,6.80
2021-04-02 15:37:26.300240+00:00,8.70
2021-04-02 15:37:26.410865+00:00,8.80
2021-04-02 15:37:26.847623+00:00,8.70
2021-04-02 15:37:27.710254+00:00,8.30
2021-04-02 15:37:27.764920+00:00,8.30
2021-04-02 15:37:27.778702+00:00,8.40
2021-04-02 15:37:28.326739+00:00,9.30
2021-04-02 15:37:28.627856+00:00,9.30
2021-04-02 15:37:29.311531+00:00,9.50
2021-04-02 15:37:29.975151+00:00,9.50
2021-04-02 15:37:30.328294+00:00,8.70
2021-04-02 15:37:30.405755+00:00,8.80
2021-04-02 15:37:30.643217+00:00,8.70
2021-04-02 15:37:31.318598+00:00,8.30
2021-04-02 15:37:31.333300+00:00,8.40
2021-04-02 15:37:31.675681+00:00,8.30
2021-04-02 15:37:32.315435+00:00,6.40
2021-04-02 15:37:32.946674+00:00,6.40
2021-04-02 15:37:33.323340+00:00,6.20
2021-04-02 15:37:33.757921+00:00,6.20
2021-04-02 15:37:34.340305+00:00,7.80
2021-04-02 15:37:34.686310+00:00,7.70
2021-04-02 15:37:35.335900+00:00,5.40
2021-04-02 15:37:36.356389+00:00,7.00
2021-04-02 15:37:36.938400+00:00,6.90
2021-04-02 15:37:37.335734+00:00,8.10
2021-04-02 15:37:37.360229+00:00,8.20
2021-04-02 15:37:37.752041+00:00,8.10
2021-04-02 15:37:38.359949+00:00,8.30
2021-04-02 15:37:38.438016+00:00,8.40
2021-04-02 15:37:38.883280+00:00,8.30
2021-04-02 15:37:39.340305+00:00,8.70
2021-04-02 15:37:39.353209+00:00,8.80
2021-04-02 15:37:39.695895+00:00,8.70
2021-04-02 15:37:40.342350+00:00,8.90
2021-04-02 15:37:40.931257+00:00,8.90
2021-04-02 15:37:41.372358+00:00,8.10
2021-04-02 15:37:41.456928+00:00,8.20
2021-04-02 15:37:41.669861+00:00,8.10
2021-04-02 15:37:42.351977+00:00,8.30
2021-04-02 15:37:42.364280+00:00,8.40
2021-04-02 15:37:42.759130+00:00,8.30
2021-04-02 15:37:43.366880+00:00,9.90
2021-04-02 15:37:43.898711+00:00,9.90
2021-04-02 15:37:44.366578+00:00,8.50
2021-04-02 15:37:44.406276+00:00,8.60
2021-04-02 15:37:44.806456+00:00,8.50
2021-04-02 15:37:45.387866+00:00,8.60
2021-04-02 15:37:45.838833+00:00,8.50
2021-04-02 15:37:46.376413+00:00,8.70
2021-04-02 15:37:46.390768+00:00,8.80
2021-04-02 15:37:46.721018+00:00,8.70
2021-04-02 15:37:47.382454+00:00,8.30
2021-04-02 15:37:47.398103+00:00,8.40
2021-04-02 15:37:47.894045+00:00,8.30
2021-04-02 15:37:48.381968+00:00,13.20
2021-04-02 15:37:48.768000+00:00,13.20
2021-04-02 15:37:49.395139+00:00,11.80
2021-04-02 15:37:49.502022+00:00,11.90
2021-04-02 15:37:49.661516+00:00,11.80
2021-04-02 15:37:50.399020+00:00,13.60
2021-04-02 15:37:50.737519+00:00,13.60
2021-04-02 15:37:51.397871+00:00,11.80
2021-04-02 15:37:51.411275+00:00,11.90
2021-04-02 15:37:51.867422+00:00,11.80
2021-04-02 15:37:52.397118+00:00,9.90
2021-04-02 15:37:52.716907+00:00,9.90
2021-04-02 15:37:53.406990+00:00,9.70
2021-04-02 15:37:54.049287+00:00,9.70
2021-04-02 15:37:54.418699+00:00,9.30
2021-04-02 15:37:54.822828+00:00,9.30
2021-04-02 15:37:55.412535+00:00,7.00
2021-04-02 15:37:55.980741+00:00,6.90
2021-04-02 15:37:56.410001+00:00,9.10
2021-04-02 15:37:56.704630+00:00,9.10
2021-04-02 15:37:57.416218+00:00,9.30
2021-04-02 15:37:57.825503+00:00,9.30
2021-04-02 15:37:58.422051+00:00,9.50
2021-04-02 15:37:59.051820+00:00,9.50
2021-04-02 15:37:59.428407+00:00,9.10
2021-04-02 15:37:59.841923+00:00,9.10
2021-04-02 15:38:00.441158+00:00,8.10
2021-04-02 15:38:00.456648+00:00,8.20
2021-04-02 15:38:00.956999+00:00,8.10
2021-04-02 15:38:01.436301+00:00,7.90
2021-04-02 15:38:01.449011+00:00,8.00
2021-04-02 15:38:02.002011+00:00,7.90
2021-04-02 15:38:02.546760+00:00,8.00
2021-04-02 15:38:02.790624+00:00,7.90
2021-04-02 15:38:03.444185+00:00,7.60
2021-04-02 15:38:03.949486+00:00,7.50
2021-04-02 15:38:04.460166+00:00,7.40
2021-04-02 15:38:04.720793+00:00,7.30
2021-04-02 15:38:05.460251+00:00,6.40
2021-04-02 15:38:05.768100+00:00,6.40
2021-04-02 15:38:06.686727+00:00,6.40
2021-04-02 15:38:07.469309+00:00,5.40
2021-04-02 15:38:07.856046+00:00,5.40
2021-04-02 15:38:08.477152+00:00,4.70
2021-04-02 15:38:08.678055+00:00,4.60
2021-04-02 15:38:09.475023+00:00,4.30
2021-04-02 15:38:09.897104+00:00,4.20
2021-04-02 15:38:10.484059+00:00,5.00
2021-04-02 15:38:10.971687+00:00,5.00
2021-04-02 15:38:11.499140+00:00,4.80
2021-04-02 15:38:11.515331+00:00,4.90
2021-04-02 15:38:11.748507+00:00,4.80
2021-04-02 15:38:12.491728+00:00,4.70
2021-04-02 15:38:12.761126+00:00,4.60
2021-04-02 15:38:13.514880+00:00,3.90
2021-04-02 15:38:14.038490+00:00,3.80
2021-04-02 15:38:14.489869+00:00,2.90
2021-04-02 15:38:14.956978+00:00,2.90
2021-04-02 15:38:15.515814+00:00,3.90
2021-04-02 15:38:15.708836+00:00,3.80
2021-04-02 15:38:16.512957+00:00,5.60
2021-04-02 15:38:16.749381+00:00,5.60
2021-04-02 15:38:17.505115+00:00,9.70
2021-04-02 15:38:17.826461+00:00,9.70
2021-04-02 15:38:18.510065+00:00,11.40
2021-04-02 15:38:18.526982+00:00,11.50
2021-04-02 15:38:18.805954+00:00,11.40
2021-04-02 15:38:19.508642+00:00,10.10
2021-04-02 15:38:19.804721+00:00,10.10
2021-04-02 15:38:20.529808+00:00,8.30
2021-04-02 15:38:20.607787+00:00,8.40
2021-04-02 15:38:21.198384+00:00,8.30
2021-04-02 15:38:21.529166+00:00,9.10
2021-04-02 15:38:22.094049+00:00,9.10
2021-04-02 15:38:22.515557+00:00,8.50
2021-04-02 15:38:22.617944+00:00,8.60
2021-04-02 15:38:22.808867+00:00,8.50
2021-04-02 15:38:23.535165+00:00,10.90
2021-04-02 15:38:23.868220+00:00,10.80
2021-04-02 15:38:24.539449+00:00,11.80
2021-04-02 15:38:24.613935+00:00,11.90
2021-04-02 15:38:25.098757+00:00,11.80
2021-04-02 15:38:25.512707+00:00,11.60
2021-04-02 15:38:25.614983+00:00,11.70
2021-04-02 15:38:26.081325+00:00,11.60
2021-04-02 15:38:26.529004+00:00,12.60
2021-04-02 15:38:26.768388+00:00,12.60
2021-04-02 15:38:27.564763+00:00,11.40
2021-04-02 15:38:27.643973+00:00,11.50
2021-04-02 15:38:28.575310+00:00,10.90
2021-04-02 15:38:28.652143+00:00,11.40
2021-04-02 15:38:28.855941+00:00,10.80
2021-04-02 15:38:29.559761+00:00,11.00
2021-04-02 15:38:29.576653+00:00,11.10
2021-04-02 15:38:30.116866+00:00,11.00
2021-04-02 15:38:30.567043+00:00,11.10
2021-04-02 15:38:31.213465+00:00,11.00
2021-04-02 15:38:31.560945+00:00,9.90
2021-04-02 15:38:31.888824+00:00,9.90
2021-04-02 15:38:32.566225+00:00,9.10
2021-04-02 15:38:32.912664+00:00,9.10
2021-04-02 15:38:33.571404+00:00,8.70
2021-04-02 15:38:33.648199+00:00,8.80
2021-04-02 15:38:34.180774+00:00,8.70
2021-04-02 15:38:34.593817+00:00,6.60
2021-04-02 15:38:34.671319+00:00,6.60
2021-04-02 15:38:35.579972+00:00,6.20
